Coord_X,Coord_Y,Elevation,Slope,Dist_to_Water,Landslide_Label
103.64020638061642,22.779164564353387,252.20718,8.891944,882.0922544181178,0
103.6536811098782,22.55117214524385,1223.3193,7.6413493,1463.7000701190984,0
103.81052695848548,22.558987488215692,332.8352,4.7341604,4834.49401131803,0
103.92614013555166,22.455232072899886,197.64948,11.530945,1825.7164530338373,0
103.6986867056126,22.740896333249893,171.59311,8.379948,527.8823938266077,0
103.64667425066207,22.40887900423932,2128.6843,13.235871,7871.919966430933,0
103.84178833037284,22.594021784296352,96.61817,2.7324793,386.17865267674546,0
103.96494735582563,22.474905177622105,90.945656,4.092948,209.74844261218726,0
103.91320439546034,22.4854154664463,245.5489,14.046627,1212.55728720683,0
103.7054240702435,22.472479726354983,1415.7703,14.126185,3854.508145851529,0
103.86927677806689,22.574618174159372,92.093575,7.5602393,38.86546212107865,0
103.93045204891544,22.505627560338993,141.79852,9.18369,1619.121906824672,0
103.6574540340715,22.638488390860267,1736.2107,8.194255,4078.541887097695,0
103.68278652508369,22.607496513558146,2410.4907,12.29745,3013.090041861687,0
103.92506215721072,22.45954398626366,177.92538,13.106879,2285.294387524784,0
103.66985078499236,22.724726658135744,791.5063,12.206829,3335.2707172505056,0
103.82534916067345,22.496464744440974,1746.0918,7.445338,1747.8023389332127,0
103.92344518969931,22.503202109071868,278.05774,2.9554222,983.3953158783502,0
103.86226991885077,22.505358065753757,789.8142,8.438361,1965.8695274210766,0
103.76929428694439,22.669210773577156,162.26764,14.453993,1142.3233731742323,0
103.67631865503802,22.615850845700457,2417.404,10.809069,3059.1396233725213,0
103.71916829409052,22.664898860213384,554.17487,14.980342,4041.622679475829,0
103.73587695837514,22.662473408946262,286.16895,6.2840896,3144.8741568298124,0
103.73964988256844,22.608574491899088,1017.22284,14.051419,3659.571882940892,0
103.65475908821915,22.651693625536826,1743.9471,13.60236,5444.45177842507,0
103.75851450353495,22.65384958221871,416.3135,3.428467,1290.866132001934,0
103.81888129062779,22.576235141670786,357.41956,4.6273675,3455.7380315450164,0
103.75231612807454,22.48757142312819,922.4098,2.9553833,5867.006240967879,0
103.66203544202052,22.59671673014871,1227.513,14.822262,568.6294222257688,0
103.68009157923133,22.549824672317673,837.9764,8.1522,406.353219879589,0
103.71162244570392,22.727152109402866,126.88797,5.014997,153.85003206007377,0
103.94904717529671,22.45819651333748,92.77583,6.604023,451.9278896019243,0
103.65260313153726,22.531499040521634,1054.4347,9.147133,2682.4244248680934,0
103.85337659753799,22.576235141670786,105.21233,9.374136,1270.4359866163643,0
